PERIOD;BRAND OWNER;BRAND;PACKAGE;WEIGHT;FAT;FAT ID;SKU;IF FLAVOURED;ADDITIVES;TASTE;VOLUME SALES;VALUE SALES;PRICE PER UNIT;NUMERIC SELLING DISTRIBIUTION (AVG);WEIGHTED SELLING DISTRIBIUTION (AVG);Average Sales Per Shop Selling
MAT APR'19;DANONE GROUP;DANISSIMO;DUAL CUP;0.1050/KG;6,90%;7;DANIS.FANT.KHR.SH.KOR-IMB.6.9% C 105G DS;FLAVOURED;CINNAMON & GINGER;CINNAMON & GINGER;40,1366;418,6816968;10,431419;31,261967;70,8883;72,1736
MAT APR'19;SAVUSHKIN PRODUCT;LASKOVOE LETO;GROUP;0.1200/KG;2%;2;LASKOVOE LETO 2% F 120G H VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;40,0419;149,0882286;3,723306;45,652592;64,755083;48,2382
MAT APR'19;EHRMANN;ALPENLAND;GROUP;0.0950/KG;0,30%;1;ALPENLAND FRUCT. 0.3% F 95G H MIX LES.YA;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;39,5054;147,2767021;3,728014;20,813667;39,355458;109,6221
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1150/KG;5%;5;FRUTTIS SLIV.LAK.5% F 115G H MIX MALINA&;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;39,4912;170,6975351;4,32242;19,946192;48,868342;120,7318
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1150/KG;5%;5;FRUTTIS SLIV.LAK.5% F 115G H MIX ANANAS-;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;38,6804;167,5861119;4,332585;17,566467;45,0455;135,1222
MAT APR'19;MINSKIY MOLOCHNY ZAVOD No1;YA VKUSNY;GROUP;0.1250/KG;1,50%;2;YA VKUSNY S BIFIDOBAKT.J 1.5% BIO 125G H;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;37,9623;138,3893911;3,645443;18,500542;45,925417;130,7063
MAT APR'19;DANONE GROUP;DANONE;JARS;0.1600/KG;3,30%;4;DANONE TERMOS.3.3% 160G GJ KOKOS;FLAVOURED;WITHOUT ADDITION INGREDIENTS;COCONUT;36,2122;316,6860405;8,745286;29,80275;69,758083;68,5924
MAT APR'19;EHRMANN;ALPENLAND;GROUP;0.0950/KG;0,30%;1;ALPENLAND FRUCT. 0.3% F 95G H MIX VISHNY;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;35,434;139,8712475;3,947374;29,518975;43,990492;73,3522
MAT APR'19;MINSKIY MOLOCHNY ZAVOD No1;YA VKUSNY;GROUP;0.1250/KG;2,50%;3;YA VKUSNY 2.5% F 125G H CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;35,3606;159,4199659;4,508407;20,218583;45,959992;110,6912
MAT APR'19;FRIESLAND CAMPINA;NEZHNY;CUP;0.3200/KG;1,20%;2;NEZHNY 1.2% 320G SOK KLUBNIKI;FLAVOURED;JUICE;STRAWBERRY;32,6791;128,5657729;3,93419;32,382075;56,195083;62,4845
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;CUP;0.3100/KG;0,10%;1;FRUTTIS LYOGKIY 0.1% F 310G LESNYE YAGOD;FLAVOURED;FRUITS/BERRIES;FOREST BERRIES;31,7774;141,6848022;4,458666;29,098033;55,403158;68,8797
MAT APR'19;MINSKIY MOLOCHNY ZAVOD No1;YA VKUSNY;GROUP;0.1250/KG;2,50%;3;YA VKUSNY 2.5% F 125G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;31,0855;139,9187809;4,501095;19,6664;43,969117;100,0775
MAT APR'19;BABUSHKINA KRYNKA;ECO GRECO;CUP;0.1300/KG;7%;7;ECO GRECO GRECHESKIY 7% 130G SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;30,9163;198,2991677;6,414065;26,553492;45,29255;68,5431
MAT APR'19;NESVIZHSKIY ZAVOD DETSKOGO PITANIYA;VERHOVYE;GROUP;0.1500/KG;2,90%;3;VERHOVYE 2.9% F BIO 150G H CHERNOSLIV;FLAVOURED;FRUITS/BERRIES;PRUNE / DRY PLUM;30,3635;147,1653014;4,846783;35,376688;39,202613;49,1022
MAT APR'19;FRIESLAND CAMPINA;NEZHNY;CUP;0.3200/KG;1,20%;2;NEZHNY 1.2% 320G SOK PERSIK;FLAVOURED;JUICE;PEACH;28,9458;113,0619744;3,905989;28,441175;52,257183;62,9256
MAT APR'19;NESVIZHSKIY ZAVOD DETSKOGO PITANIYA;VERHOVYE;GROUP;0.1500/KG;2,90%;3;VERHOVYE 2.9% F BIO 150G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;28,5205;139,6365961;4,896008;33,953913;38,470788;47,6739
MAT APR'19;MINSKIY MOLOCHNY ZAVOD No1;YA VKUSNY;GROUP;0.1250/KG;2,50%;3;YA VKUSNY 2.5% F 125G H PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;27,6785;123,7782112;4,471999;16,154983;42,790833;110,6785
MAT APR'19;MINSKIY MOLOCHNY ZAVOD No1;YA VKUSNY;GROUP;0.1250/KG;2,50%;3;YA VKUSNY 2.5% F 125G H VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;27,1476;122,7687693;4,52227;17,695233;41,688775;99,0607
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1500/KG;2%;2;OPTIMAL 2% FZ BIO 150G(+25%FR)H CHER-ZLA;FLAVOURED;CEREALS & FRUITS;CEREALS&DRY PLUM;26,5343;95,6727222;3,605625;15,135082;21,566145;42,098
MAT APR'19;EHRMANN;ERMIGURT;GROUP;0.1150/KG;0,30%;1;ERMIGURT LYOGKIY 0.3% F 115G H VISHNYA-;FLAVOURED;FRUITS/BERRIES;CHERRY&SWEET CHERRY;25,344;83,2737827;3,28574;23,248133;23,363125;66,4252
MAT APR'19;MOLOCHNY MIR;MOLOCHNY MIR;CUP;0.3500/KG;2%;2;MOL.MIR BELORUSSKIY YOGURT 2% 350G;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;24,9638;76,1858697;3,051854;5,919483;11,770642;252,968
MAT APR'19;NESVIZHSKIY ZAVOD DETSKOGO PITANIYA;VERHOVYE;GROUP;0.1500/KG;2,90%;3;VERHOVYE 2.9% Z BIO 150G H OTRUBI-ZLAKI;FLAVOURED;CEREALS;CEREALS&BRAN;24,8456;121,6584572;4,89658;22,149;28,600733;48,2772
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1500/KG;2%;2;OPTIMAL 2% F BIO 150G(+25%FR)H CHERN-MAL;FLAVOURED;FRUITS/BERRIES;BILBERRY & RASPBERRY;24,5198;89,7584599;3,660652;12,853792;18,942108;110,4736
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;CUP;0.2900/KG;5%;5;FRUTTIS SLIV.LAK.5% F 290G VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;24,4709;109,4685414;4,473417;17,182292;42,798517;86,6431
MAT APR'19;DANONE GROUP;ACTIVIA;CUP;0.1700/KG;2,80%;3;ACTIVIA TER.2SL.2.8% FN BIO 170G KI-MA-C;FLAVOURED;CHIA SEEDS & FRUITS;CHIA SEEDS & KIWI & MARACUJA;24,1737;207,5006248;8,583735;11,760614;43,673257;120,6298
MAT APR'19;DANONE GROUP;ACTIVIA;CUP;0.1700/KG;2,40%;3;ACTIVIA TER.2SL.2.4% FZ BIO 170G KL-mZL;FLAVOURED;CEREALS & FRUITS;CEREALS&STRAWBERRY;23,0995;196,6267447;8,512165;11,460086;42,5012;112,8794
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;CUP;0.2900/KG;5%;5;FRUTTIS SLIV.LAK.5% F 290G PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;22,9345;99,8211105;4,352443;11,391558;35,440767;121,4593
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.3500/KG;2%;2;OPTIMAL 2% FZN BIO 350G H KUR&ZLA&LYON;FLAVOURED;CEREALS&FRUITS&SEEDS;CEREALS & DRIED APRICOT & LINSEEDS;22,9181;89,419171;3,901683;24,899775;45,965275;39,6297
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1500/KG;2%;2;OPTIMAL 2% FZN BIO 150G H KU&Z&L(+25%F;FLAVOURED;CEREALS&FRUITS&SEEDS;CEREALS & DRIED APRICOT & LINSEEDS;22,8203;83,1176403;3,642268;13,290075;19,707867;85,6079
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1500/KG;2%;2;OPTIMAL 2% F BIO 150G(+25%FREE) H PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;21,6702;78,3925623;3,617528;15,502556;24,312611;39,4457
MAT APR'19;FRIESLAND CAMPINA;NEZHNY;CUP;0.3200/KG;0,10%;1;NEZHNY LYOGKIY 0.1% 320G SOK KLUBNIKI;FLAVOURED;JUICE;STRAWBERRY;21,6385;56,4358016;2,60812;5,713582;16,184127;165,3671
MAT APR'19;FRIESLAND CAMPINA;NEZHNY;CUP;0.3200/KG;0,10%;1;NEZHNY LYOGKIY 0.1% 320G SOK PERSIKA;FLAVOURED;JUICE;PEACH;21,5082;55,9523447;2,601442;5,4296;15,750582;176,8907
MAT APR'19;OTHER MANUFACTURERS PRIVATE LABEL;OTHER Brand PRIVATE LABEL;OTHER Pack Type PRIVATE LABEL;OTHER Weight PRIVATE LABEL;OTHER Fat level PRIVATE LABEL;0;OTHER ITEMS PRIVATE LABEL;;;;20,9816;114,9947435;5,480742;10,419092;25,530442;114,0635
MAT APR'19;DANONE GROUP;RASTISHKA;GROUP;0.1100/KG;3%;3;RASTISHKA 3% F 110G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;20,9669;119,7927868;5,713424;17,534633;48,742567;60,5982
MAT APR'19;FRIESLAND CAMPINA;NEZHNY;GROUP;0.1000/KG;0,10%;1;NEZHNY 0.1% 100G H PYURE KLUBN-BANAN;FLAVOURED;FRUITS/BERRIES;BANANA&STRAWBERRY;20,7699;77,7141845;3,741674;12,699758;26,194992;86,2284
MAT APR'19;BABUSHKINA KRYNKA;ECO GRECO;DUAL CUP;0.1300/KG;2%;2;ECO GRECO GRECH.2% 130G MALINA-GRANAT DS;FLAVOURED;FRUITS/BERRIES;POMEGRANATE & RASPBERRY;20,169;149,0865786;7,391868;29,189608;53,6082;43,1115
MAT APR'19;EHRMANN;ERMIGURT;GROUP;0.1150/KG;0,30%;1;ERMIGURT LYOGKIY 0.3% F 115G H KLUB&ZEML;FLAVOURED;FRUITS/BERRIES;STRAWBERRY & WILD STRAWBERRY;20,0153;68,1913626;3,406962;20,254775;20,459883;61,3261
MAT APR'19;FRIESLAND CAMPINA;NEZHNY;GROUP;0.1000/KG;0,10%;1;NEZHNY 0.1% 100G H PYURE YABL-ABRIKOSA;FLAVOURED;FRUITS/BERRIES;APPLE & APRICOT;19,5891;74,079934;3,781692;12,990367;26,363433;77,547
MAT APR'19;DANONE GROUP;DANONE;JARS;0.1600/KG;3,30%;4;DANONE TERMOS.3.3% 160G GJ VANIL;FLAVOURED;WITHOUT ADDITION INGREDIENTS;VANILLA;19,4027;170,0696437;8,765257;14,007233;48,680267;78,5813
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;CUP;0.2900/KG;5%;5;FRUTTIS SLIV.LAK.5% F 290G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;19,28;87,0262628;4,51381;14,896008;42,048883;79,226
MAT APR'19;PEPSICO;CHUDO;CUP;0.2900/KG;2,50%;3;CHUDO 2.5% F 290G VISHNYA-CHERESHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY&SWEET CHERRY;18,8828;112,4160929;5,953359;14,873;39,841158;79,5407
MAT APR'19;BABUSHKINA KRYNKA;ECO GRECO;DUAL CUP;0.1300/KG;2%;2;ECO GRECO GRECH.2% 130G PECH.YABLOKO DS;FLAVOURED;FRUITS/BERRIES;BAKED APPLE;18,7659;131,3156272;6,997566;28,472908;51,235817;40,7404
MAT APR'19;MOLOCHNY MIR;MOLOCHNY MIR;CUP;0.1500/KG;2%;2;MOL.MIR YOGO FRUIT 2% F 150G PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;18,7541;87,8868108;4,686272;12,445275;27,3244;93,0385
MAT APR'19;DANONE GROUP;PROSTOKVASHINO;CUP;0.3350/KG;2,50%;3;PROSTOKVASHINO 2.5% F 335G CHERNICHKA;FLAVOURED;FRUITS/BERRIES;BLACKBERRY;18,5953;93,2782665;5,016228;40,466325;47,07815;16,037
MAT APR'19;FRIESLAND CAMPINA;NEZHNY;GROUP;0.0950/KG;0,10%;1;NEZHNY LYOGKIY 0.1% 95G H SOK BANAN-KLUB;FLAVOURED;JUICE;BANANA&STRAWBERRY;18,4762;71,3562934;3,862065;15,566182;31,658882;64,6937
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1100/KG;0,10%;1;FRUTTIS LIGHT 0.1% F 110G H MIX PERSIK&;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;18,2085;77,6137444;4,262501;20,875667;49,016225;53,058
MAT APR'19;DANONE GROUP;RASTISHKA;GROUP;0.1100/KG;3%;3;RASTISHKA 3% F 4x110G H KLUBNIKA+MAGNIT;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;18,0896;109,0680358;6,029323;15,81172;46,6289;73,8258
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1100/KG;0,10%;1;FRUTTIS LIGHT 0.1% F 110G H MIX ANANAS&D;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;17,9376;77,2449954;4,306317;20,307983;48,695008;54,0219
MAT APR'19;BELLAKT-BELARUS;VUNDERKINI;GROUP;0.1000/KG;3,20%;4;VUNDERKINI 3.2% F 100G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;17,5663;78,946246;4,494188;23,835558;48,4627;44,9056
MAT APR'19;DANONE GROUP;PROSTOKVASHINO;CUP;0.3350/KG;2,50%;3;PROSTOKVASHINO 2.5% F 335G KLUBNICHKOY;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;17,3572;87,0274514;5,013911;53,5134;62,322733;14,817
MAT APR'19;DANONE GROUP;DANONE;CUP;0.3400/KG;3,40%;4;DANONE GREEK STYLE 3.4% F 340G PER-MAR;FLAVOURED;FRUITS/BERRIES;PEACH & MARACUJA / PASSION FRUIT;17,2724;107,4352365;6,220053;26,35262;56,56046;30,8518
MAT APR'19;EHRMANN;ERMIGURT;GROUP;0.1150/KG;0,30%;1;ERMIGURT LYOGKIY 0.3% F 115G H PERSIK-;FLAVOURED;FRUITS/BERRIES;PEACH & MARACUJA / PASSION FRUIT;16,7068;50,4248731;3,018225;6,796333;15,6618;162,9063
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1500/KG;2%;2;OPTIMAL S BIFIDOB.2% 150G(+25%FR) H SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;16,5519;57,0797724;3,448533;16,112638;33,257087;38,1189
MAT APR'19;MOLOCHNY MIR;MOLOCHNY MIR;CUP;0.1500/KG;2%;2;MOL.MIR YOGO FRUIT 2% F 150G KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;16,292;76,8284618;4,715717;10,302442;24,795917;92,8058
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1500/KG;2%;2;OPTIMAL S BIFIDOB.2% 150G H SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;16,0514;68,7884287;4,28551;12,984982;31,421391;50,2484
MAT APR'19;BELLAKT-BELARUS;VUNDERKINI;GROUP;0.1000/KG;3,20%;4;VUNDERKINI 3.2% 100G H VANILNY PLOMBIR;FLAVOURED;WITHOUT ADDITION INGREDIENTS;PLOMBIR FLAVOUR;15,9208;71,4484629;4,487743;22,818583;47,37195;41,8603
MAT APR'19;FRIESLAND CAMPINA;NEZHNY;CUP;0.3200/KG;1,20%;2;NEZHNY 1.2% 320G SOK ABRIKOS&MANGO;FLAVOURED;JUICE;APRICOT & MANGO;15,2143;59,731108;3,925985;16,477367;40,108617;58,6605
MAT APR'19;DANONE GROUP;DANONE;CUP;0.3400/KG;3,80%;4;DANONE GREEK STYLE 3.8% 340G SF H;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;14,77;92,7720376;6,281113;26,3222;56,37458;26,5351
MAT APR'19;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1500/KG;2%;2;OPTIMAL 2% F BIO 150G H PERSIK;FLAVOURED;FRUITS/BERRIES;PEACH;14,2634;61,0149782;4,27773;13,80781;23,21884;28,4754
MAT APR'19;SAVUSHKIN PRODUCT;SAVUSHKIN;GROUP;0.1200/KG;2%;2;SAVUSH.2SLOY.2% F BIO 120G H VIS&CH.SM;FLAVOURED;FRUITS/BERRIES;BLACKCURRANT&CHERRY;14,0013;64,8092991;4,628806;14,745408;20,946958;19,5884
MAT APR'19;MOLOCHNY MIR;MOLOCHNY MIR;CUP;0.1500/KG;2%;2;MOL.MIR YOGO FRUIT 2% F 150G MALINA;FLAVOURED;FRUITS/BERRIES;RASPBERRY / MALINA;13,4136;66,2229528;4,937001;10,659942;24,020008;78,4913
MAT APR'19;DANONE GROUP;RASTISHKA;STAND-UP-BAG;0.0700/KG;2,60%;3;RASTISHKA 2.6% F 70G SUB CHERNICH.PIROZH;FLAVOURED;FRUITS/BERRIES;BILBERRY PIE;13,2623;197,7555915;14,911108;19,652557;55,0182;38,3237
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;TOPPER;0.1750/KG;2,50%;3;FRUTTIS VK.PERERYV 2.5% C 175G DS KLU-ZE;FLAVOURED;CRISPS & FRUITS;STRAWBERRY & WILD STRAWBERRY;13,14;107,721769;8,198004;13,882925;27,782717;45,6268
MAT APR'19;DANONE GROUP;ACTIVIA;CUP;0.1700/KG;3,50%;4;ACTIVIA TERMOSTATNAYA 3.5% BIO 170G SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;12,6103;106,5033911;8,445746;5,860225;30,330067;139,5425
MAT APR'19;PEPSICO;CHUDO;CUP;0.2900/KG;2,50%;3;CHUDO 2.5% F 290G PERSIK-MARAKUYA;FLAVOURED;FRUITS/BERRIES;PEACH & MARACUJA / PASSION FRUIT;12,5541;74,6934349;5,949724;11,7526;34,3262;66,9613
MAT APR'19;BABUSHKINA KRYNKA;ECO GRECO;DUAL CUP;0.1300/KG;7%;7;ECO GRECO GRECHESKIY 7% 130G INZHIR DS;FLAVOURED;FRUITS/BERRIES;FIG;12,3358;90,9668847;7,374219;15,324658;25,838208;31,2401
MAT APR'19;PEPSICO;CHUDO;CUP;0.2900/KG;2,50%;3;CHUDO 2.5% F 290G KLUBNIKA-ZEMLYANIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY & WILD STRAWBERRY;11,7289;69,5473661;5,929573;12,957775;38,13175;56,6532
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1100/KG;0,10%;1;FRUTTIS LIGHT 0.1% F 110G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;11,724;47,350903;4,038801;14,289108;36,980283;48,2179
MAT APR'19;DANONE GROUP;PROSTOKVASHINO;CUP;0.3350/KG;2,50%;3;PROSTOKVASHINO 2.5% F 335G MALINKOY;FLAVOURED;FRUITS/BERRIES;RASPBERRY / MALINA;11,6355;58,0372699;4,987948;31,398075;41,371175;11,9997
MAT APR'19;SAVUSHKIN PRODUCT;TEOS;DUAL CUP;0.1300/KG;2%;2;TEOS GRECHESKIY 2SLOY.2%FZ130gDS VI-GR-G;FLAVOURED;GRANOLA;CHERRY & POMEGRANATE;10,4017;94,3061793;9,06642;36,38218;59,62816;14,2006
MAT APR'19;SAVUSHKIN PRODUCT;TEOS;DUAL CUP;0.1300/KG;2%;2;TEOS GRECHESKIY 2SLOY.2%FZ130G DS MAN-GR;FLAVOURED;GRANOLA;MANGO;10,2328;93,3331529;9,120979;29,09918;60,44896;19,1878
MAT APR'19;DANONE GROUP;ACTIVIA;CUP;0.1700/KG;3%;3;ACTIVIA TERMOS.VYS.BELK.3%BIO 170G VANIL;FLAVOURED;WITHOUT ADDITION INGREDIENTS;VANILIN;10,2215;84,9343577;8,309383;11,240614;38,756229;59,705
MAT APR'19;MINSKIY MOLOCHNY ZAVOD No1;YA VKUSNY;GROUP;0.1250/KG;2,50%;3;YA VKUSNY 2.5% F 125G H MALINA&KR.SMOR;FLAVOURED;FRUITS/BERRIES;RASPBERRY & RED CURRANT;9,9372;44,1185461;4,439736;9,2486;24,244067;73,2142
MAT APR'19;BABUSHKINA KRYNKA;ECO GRECO;DUAL CUP;0.1300/KG;7%;7;ECO GRECO GRECHESKIY 7% 130G F LES.YA.DS;FLAVOURED;FRUITS/BERRIES;FOREST BERRIES;9,8268;72,3089794;7,358344;17,036533;32,220417;29,3198
MAT APR'19;MOLOCHNY MIR;MOLOCHNY MIR;CUP;0.1500/KG;2%;2;MOL.MIR YOGO FRUIT 2% F 150G VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;9,4194;45,0875718;4,786671;6,446633;16,3023;88,8494
MAT APR'19;DANONE GROUP;ACTIVIA;CUP;0.1700/KG;3%;3;ACTIVIA TERM.2SL.3% F BIO 170G CHER-OR;FLAVOURED;FRUITS/BERRIES&NUTS;PRUNE & NUTS;9,1215;75,6802062;8,296904;10,323038;32,421387;46,5012
MAT APR'19;MOLOCHNY MIR;MOLOCHNY MIR;CUP;0.1500/KG;2%;2;MOL.MIR YOGO FRUIT 2% F 150G CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;9,0426;44,1300433;4,880238;6,738033;15,515642;80,983
MAT APR'19;DANONE GROUP;ACTIVIA;CUP;0.1700/KG;2,50%;3;ACTIVIA TER.2SL.2.5% FN BIO 170G KR.AP-C;FLAVOURED;CHIA SEEDS & FRUITS;CHIA SEEDS & RED ORANGE;8,974;77,8919089;8,679731;4,99602;28,692;97,3651
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;TOPPER;0.1750/KG;2,50%;3;FRUTTIS VK.PER.2.5%C175gDS CH-MAL-KUK.HL;FLAVOURED;CRISPS & FRUITS;BILBERRY & CORN FLAKES & RASPBERRY;8,8558;69,9590937;7,899805;10,719073;28,503027;40,9169
MAT APR'19;EHRMANN;ERMIGURT;GROUP;0.1150/KG;0,30%;1;ERMIGURT LYOGKIY 0.3% F 115G H KIWI&KRYZ;FLAVOURED;FRUITS/BERRIES;KIWI & GOOSEBERRY;7,8733;23,3933101;2,97122;5,391209;11,842873;66,7749
MAT APR'19;DANONE GROUP;DANONE;CUP;0.3400/KG;3,40%;4;DANONE GREEK STYLE 3.4% F 340G VIS-CHE;FLAVOURED;FRUITS/BERRIES;CHERRY&SWEET CHERRY;7,4594;46,3003983;6,206987;11,36918;33,62394;44,3253
MAT APR'19;SAVUSHKIN PRODUCT;LASKOVOE LETO;GROUP;0.1200/KG;2%;2;LASKOVOE LETO 2% F 120G H MALINA;FLAVOURED;FRUITS/BERRIES;RASPBERRY / MALINA;7,039;27,7237238;3,938588;12,355033;23,5774;17,538
MAT APR'19;ZDRAVUSHKA - MILK;ZDRAVUSHKA;TOPPER;0.1400/KG;1,50%;2;ZDRAVUSHKA 1.5% S BIO 140G TO KAKAO DRAZ;FLAVOURED;CHOCOLATE DRAGEE;CHOCOLATE;6,9859;66,9573978;9,584649;8,708667;14,265175;48,5777
MAT APR'19;INSTITUT MYASO-MOLOCHNOY PROMYSHLENNOSTI;ZAYUSHKA;CUP;0.1500/KG;3%;3;ZAYUSHKA 3% 150G VANILIN;FLAVOURED;WITHOUT ADDITION INGREDIENTS;VANILIN;6,9746;33,4380885;4,794266;4,325342;20,993933;100,6264
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1150/KG;8%;8;FRUTTIS SUP.EXTRA 8% F 115G H MIX VISHNY;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;6,7027;41,2464052;6,1537;3,352025;8,157342;320,8418
MAT APR'19;DANONE GROUP;RASTISHKA;GROUP;0.1100/KG;3%;3;RASTISHKA 3% F 4x110G H MALIN-BANAN+GIFT;FLAVOURED;FRUITS/BERRIES;BANANA & RASPBERRY;6,2442;37,9058587;6,070571;4,39218;23,98512;80,9757
MAT APR'19;FRIESLAND CAMPINA;NEZHNY;GROUP;0.1000/KG;1,20%;2;NEZHNY 1.2% 100G H SOK PERSIK;FLAVOURED;JUICE;PEACH;6,0991;19,0611228;3,125235;3,841057;3,330914;78,2501
MAT APR'19;MOLOCHNY MIR;MOLOCHNY MIR;CUP;0.1500/KG;2%;2;MOL.MIR BELORUSSKIY YOGURT 2% 150G;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;6,0338;26,3442403;4,366111;5,015417;12,081217;73,877
MAT APR'19;FRIESLAND CAMPINA;FRUTTIS;TOPPER;0.1800/KG;2,50%;3;FRUTTIS VK.PERERYV 2.5% C 180G DS KLU-ZE;FLAVOURED;CRISPS & FRUITS;STRAWBERRY & WILD STRAWBERRY;5,6279;48,5451149;8,625796;22,2836;47,87856;17,1948
MAT APR'19;FRIESLAND CAMPINA;NEZHNY;GROUP;0.1000/KG;1,20%;2;NEZHNY 1.2% 100G H KREM-KARAMEL;FLAVOURED;CARAMEL & CREAM;CARAMEL & CREAM;5,5551;17,7277732;3,191261;4,0336;3,8869;68,5783
MAT APR'19;FRIESLAND CAMPINA;LANDLIEBE;BOTTLE;0.1500/KG;3,20%;4;LANDLIEBE 3.2% F 150G BLT PERSIK-MARAKUY;FLAVOURED;FRUITS/BERRIES;PEACH & MARACUJA / PASSION FRUIT;5,5299;44,1665522;7,986863;3,85485;20,370338;95,2712
MAT APR'19;DANONE GROUP;ACTIVIA;CUP;0.1400/KG;2,40%;3;ACTIVIA 2.4% F BIO 140G CHERNIKOY;FLAVOURED;FRUITS/BERRIES;BLACKBERRY;5,5008;62,3239855;11,329986;15,31785;47,6229;19,7922
MAT APR'19;FRIESLAND CAMPINA;LANDLIEBE;BOTTLE;0.1500/KG;3,20%;4;LANDLIEBE 3.2% F 150G BLT VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;5,1617;41,1387761;7,970005;3,9473;20,671425;86,8908
MAT APR'19;ZDRAVUSHKA - MILK;ZDRAVUSHKA;CUP;0.1500/KG;1,50%;2;ZDRAVUSHKA 1.5% F BIO 150G ZEMLYANIKA;FLAVOURED;FRUITS/BERRIES;WILD STRAWBERRY;5,1318;28,7070665;5,593957;9,003717;20,999;45,3192
MAT APR'19;DANONE GROUP;ACTIVIA;CUP;0.1400/KG;2,40%;3;ACTIVIA 2.4% F BIO 140G KLUB.&ZEML.;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;4,9518;56,0880591;11,326802;15,37335;47,7421;17,7771
MAT APR'19;PEPSICO;CHUDO;GROUP;0.1250/KG;2,50%;3;CHUDO 2.5% F 125G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;4,9197;29,8842928;6,074414;10,80157;17,89812;22,1848
MAT APR'19;PEPSICO;CHUDO;GROUP;0.1250/KG;2,50%;3;CHUDO 2.5% F 125G H PERSIK-MANGO;FLAVOURED;FRUITS/BERRIES;MANGO & PEACH;4,9072;29,7529733;6,063126;8,700956;19,155956;30,5785
