Год_месяц;Клиент;Подкатегория;СЕГМЕНТ;Формат ТТ;Способ обработки;Наименование Товара в Сети;Производитель;Бренд;Тип упаковки;Масса;Наполнитель;Сквозное Имя;Продажи в кг;Продажи в руб;Offtake в кг
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ПЛАВ.C ВЕТЧИНОЙ 180Г ЗМК;АК БАРС ХОЛДИНГ;ЗЕЛЕНОДОЛЬСКИЙ МПК;СТАКАН;0.18;ветчина;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ЗЕЛЕНОДОЛЬСКИЙ МПК 0,18 кг 50% СТАКАН ветчина;45.18;13442.66;11.295
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ПЛАВ.ВЕТЧ.ОВК 200Г ЗМК;АК БАРС ХОЛДИНГ;ЗЕЛЕНОДОЛЬСКИЙ МПК;СТАКАН;0.2;ветчина;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ЗЕЛЕНОДОЛЬСКИЙ МПК 0,2 кг 50% СТАКАН ветчина;4.4;1796.58;1.466666667
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ПЛАВ.ГРИБЫ.ОВК 200Г ЗМК;АК БАРС ХОЛДИНГ;ЗЕЛЕНОДОЛЬСКИЙ МПК;СТАКАН;0.2;грибы;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ЗЕЛЕНОДОЛЬСКИЙ МПК 0,2 кг 50% СТАКАН грибы;8;3266.99;2.666666667
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ПЛАВЛ. ФЕТАКСА 400Г;HOCHLAND GROUP;HOCHLAND;ПАСТООБРАЗНЫЙ;0.4;фетакса;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,4 кг ПАСТООБРАЗНЫЙ фетакса;1355.6;723464.26;8.117365269
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ПЛАВЛ.C ГРИБАМИ 180Г ЗМК;АК БАРС ХОЛДИНГ;ЗЕЛЕНОДОЛЬСКИЙ МПК;СТАКАН;0.18;грибы;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ЗЕЛЕНОДОЛЬСКИЙ МПК 0,18 кг 50% СТАКАН грибы;23.94;7285.33;5.985
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ПЛАВЛ.СЛИВОЧНЫЙ 180Г ЗМК;АК БАРС ХОЛДИНГ;ЗЕЛЕНОДОЛЬСКИЙ МПК;СТАКАН;0.18;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ЗЕЛЕНОДОЛЬСКИЙ МПК 0,18 кг 50% СТАКАН сливочный;81.54;24837.2;20.385
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ПЛАВЛЕНЫЙ ДРУЖБА 400Г;КАРАТ ОАО;КАРАТ;СТАКАН;0.4;дружба;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ КАРАТ 0,4 кг 55% СТАКАН дружба;3014;1164424.35;18.26666667
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ПРЕЗИДЕНТ ПЛАВЛ.ВЕТЧ.400ГР;LACTALIS GROUPE;PRESIDENT;СТАКАН;0.4;ветчина;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ PRESIDENT 0,4 кг 45% СТАКАН ветчина;758.8;395908.97;4.7425
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ПРЕЗИДЕНТ ПЛАВЛ.СЛИВ.400ГР;LACTALIS GROUPE;PRESIDENT;СТАКАН;0.4;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ PRESIDENT 0,4 кг 45% СТАКАН сливочный;1053.2;468104.96;6.751282051
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ПРЕЗИДЕНТ СЛИВ.200Г;LACTALIS GROUPE;PRESIDENT;СТАКАН;0.2;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ PRESIDENT 0,2 кг 45% СТАКАН сливочный;2.6;1731.8;2.6
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ХОХЛАНД 400ГР ВЕТЧИНА;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.4;ветчина;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,4 кг 55% СТАКАН ветчина;35.2;16467.86;3.2
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ХОХЛАНД 400ГР ГРИБЫ;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.4;грибы;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,4 кг 55% СТАКАН грибы;22.4;11904.45;3.2
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ХОХЛАНД 400ГР СЛИВОЧНЫЙ;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.4;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,4 кг 55% СТАКАН сливочный;1098;613450.27;6.654545455
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ШОКОЛАДНЫЙ КАРАТ СТАК 230Г;КАРАТ ОАО;КАРАТ;СТАКАН;0.23;шоколад;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ КАРАТ 0,23 кг 30% СТАКАН шоколад;1109.29;510879.24;6.487076023
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;СЫР ЯНТАРЬ 40% 400ГР ЕВРО;Не определен;ЯНТАРЬ;ПАСТООБРАЗНЫЙ;0.4;-;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ЯНТАРЬ 0,4 кг 40% ПАСТООБРАЗНЫЙ;243.2;79879.91;20.26666667
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Супермаркет;-;"СЫР""К ЗАВТРАКУ""ЛОСОСЬ 80ГР";РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;СТАКАН;0.08;лосось;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ПЕРЕЯСЛАВЛЬ 0,08 кг 55% СТАКАН лосось;28.32;7420.07;1.77
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;CЫР ХОХЛАНД ПОРЦ.АССОРТИ 140Г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ассорти;8.96;5906.69;1.493333333
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;СЫР ПЛ ВИОЛА Б/ГРИБ130Г МДЖ45%;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;белые грибы;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ белые грибы;5.07;2613.35;1.69
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;СЫР ПЛ ВИОЛА БУЖЕН130Г МДЖ 45%;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;буженина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ буженина;8.06;4139.1;4.03
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;СЫР ПЛ ВИОЛА СЛИВ 130Г МДЖ 45%;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг 45% СЕГМЕНТЫ сливочный;23.92;12867.12;1.708571429
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;СЫР ПЛ ВИОЛА ФИНСК.ИЗБР-Е130Г;ВАЛИО ООО;VIOLA;СЕГМЕНТЫ;0.13;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ VIOLA 0,13 кг СЕГМЕНТЫ ассорти;10.27;6085.51;2.054
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;"СЫР ПЛАВ.""АССОРТИ""140Г,ЗЕЛЕНОЕ";HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ассорти бекон/эммент/огур-укроп;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ассорти бекон/эммент/огур-укроп;8.54;6224.1;1.22
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;СЫР ПЛАВЛЕННЫЙ АССОРТИ 140ГР;КАРАТ ОАО;КАРАТ;СЕГМЕНТЫ;0.14;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ КАРАТ 0,14 кг 60% СЕГМЕНТЫ ассорти;1.4;298;0.7
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;СЫР ПРЕЗИДЕНТ СЛИВОЧНЫЙ 140ГР;LACTALIS GROUPE;PRESIDENT;СЕГМЕНТЫ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ PRESIDENT 0,14 кг 45% СЕГМЕНТЫ сливочный;113.26;73458.4;2.633953488
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;СЫР ХОХЛАНД ПОРЦ. С ВЕТЧ. 140Г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ветчина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ветчина;103.74;66632.11;2.66
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Супермаркет;-;СЫР ХОХЛАНД ПОРЦ. СЛИВОЧ.140Г;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ сливочный;115.64;74045.08;3.043157895
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;CЫР ПЛ С ГРИБ СЫРОБ СЛАЙС 130Г;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;ТОСТОВЫЙ;0.13;грибы;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ СЫРОБОГАТОВ 0,13 кг 45% ТОСТОВЫЙ грибы;9.62;4921.38;1.374285714
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;GM ПЛ.СЫР ТОСТ 150Г ДРУЖБА РЯЗ;РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;РЯЗАНСКИЙ ЗПС;ТОСТОВЫЙ;0.15;дружба;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ РЯЗАНСКИЙ ЗПС 0,15 кг 40% ТОСТОВЫЙ дружба;843.75;340692.57;5.340189873
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;GM СЛИВОЧНЫЙ МАСТЕР БУТЕР 150Г;LACTALIS GROUPE;PRESIDENT;ТОСТОВЫЙ;0.15;сливочный;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ PRESIDENT 0,15 кг 40% ТОСТОВЫЙ сливочный;746.55;408070.29;4.6659375
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;GM СЫР ХОХЛ ТОСТ АССОРТИ 150Г;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;ассорти;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ ассорти;935.1;451588.26;5.468421053
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;GM СЫР ХОХЛ ТОСТ ВЕТЧИНА 150Г;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;ветчина;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ ветчина;943.95;451187.45;5.520175439
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;GM СЫР ХОХЛ ТОСТ ЧИЗБУРГЕР 150;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;чизбургер;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ чизбургер;1404.75;718028.13;8.214912281
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;ЕЖЕДЕНЬ СЛАЙСЫ СЭНДВИЧ 130Г;ЯСТРО;ЕЖЕДЕНЬ;ТОСТОВЫЙ;0.13;сэндвич;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ 0 ЕЖЕДЕНЬ 0,13 кг 45% ТОСТОВЫЙ сэндвич;1897.48;528486.16;11.85925
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;МОЦАРЕЛЛА МАСТЕР БУТЕРБР 150Г;LACTALIS GROUPE;PRESIDENT;ТОСТОВЫЙ;0.15;моцарелла;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ ТОСТОВЫЙ PRESIDENT 0,15 кг 45% ТОСТОВЫЙ моцарелла;74.4;39577.42;2.254545455
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;СЫР ПЛ ВИОЛА СЛИВ В ЛОМТ 140Г.;ВАЛИО ООО;VIOLA;ТОСТОВЫЙ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ VIOLA 0,14 кг 50% ТОСТОВЫЙ сливочный;83.3;54690.28;2.776666667
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;СЫР ПЛ МААЗД ПРЕЗ ТОСТ150ГБЗМЖ;LACTALIS GROUPE;PRESIDENT;ТОСТОВЫЙ;0.15;маасдам;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ PRESIDENT 0,15 кг 40% ТОСТОВЫЙ маасдам;254.4;135450.42;3.741176471
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;СЫР ПЛ МААСДАМ СЫРОБ ТОСТ 130Г;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;ТОСТОВЫЙ;0.13;маасдам;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ СЫРОБОГАТОВ 0,13 кг 45% ТОСТОВЫЙ маасдам;447.46;179451.75;8.442641509
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;СЫР ПЛ СЛИВОЧ СЫРОБ ТОСТ 130Г;СЫРОБОГАТОВ ТД ООО;СЫРОБОГАТОВ;ТОСТОВЫЙ;0.13;сливочный;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ СЫРОБОГАТОВ 0,13 кг 45% ТОСТОВЫЙ сливочный;11.57;5561.76;1.652857143
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;СЫР ХОХЛАНД ТОСТ ГРИБЫ 150Г;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;грибы;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ грибы;89.85;42931.5;1.426190476
YTD FEB'19;Атак;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Супермаркет;-;СЫР ХОХЛАНД ТОСТ СЭНДВИЧ 150Г;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;сэндвич;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ сэндвич;0.75;469.44;0.75
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;CЫРН.ПРОД.КОЛБАСНЫЙ ПЛАВЫЧ ВЕС;ПЛАВЫЧ;ПЛАВЫЧ;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ПЛАВЫЧ 1 кг 40% ВЕСОВОЙ;130.14;17042.78;65.07
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;ПРОДПЛСЫРГОЛЛАНДБРУС45%СЫР-БОР;АЛАНТАЛЬ СЫРОДЕЛЬНАЯ КОМПАНИЯ;СЫР - БОР;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ СЫР - БОР 1 кг 45% ВЕСОВОЙ;109.48;23247.28;12.16444444
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;ПРОДПЛСЫРРОССИЙСБРУС45%СЫР-БОР;АЛАНТАЛЬ СЫРОДЕЛЬНАЯ КОМПАНИЯ;СЫР - БОР;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ СЫР - БОР 1 кг 45% ВЕСОВОЙ;136.26;28838.05;13.626
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;ПР-Т ПЛ.С СЫР.РОССИЙСКИЙ ВЕС;Не определен;Не определен;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ 1 кг ВЕСОВОЙ;42.7;8058.87;42.7
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;СО ВК ВЕТЧ.КОЛБ.СЫР ПР 300Г;Не определен;Не определен;ФИКСИРОВАННЫЙ;0.3;ветчина;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ 0,3 кг ФИКСИРОВАННЫЙ ветчина;52.5;6762;52.5
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;СО ВК ГРИБОВ КОЛБ.СЫР ПР 300Г;Не определен;Не определен;ФИКСИРОВАННЫЙ;0.3;грибы;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ 0,3 кг ФИКСИРОВАННЫЙ грибы;427.5;57708.11;5.34375
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;СЫР КОЛБ ПЕСТР 40% ВЕС;Не определен;Не определен;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ 1 кг 40% ВЕСОВОЙ;402.17;145632.99;44.68555556
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;СЫР ПЛАВ КОЛБ СЛИВ НАР 150Г;Не определен;Не определен;СЛАЙСЕР;0.15;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ 0,15 кг 40% СЛАЙСЕР;32.55;10379.84;1.808333333
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;"СЫР""ГОЛЛАНДСКИЙ""45%ПЛАВ.0.3/63/9";Не определен;Не определен;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ 1 кг 45% ВЕСОВОЙ;90.83;18206.14;8.257272727
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;"СЫР""КОЛБАСНЫЙ""30%ПАР.0.6/114/19";Не определен;Не определен;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ 1 кг 30% ВЕСОВОЙ;684.67;128783.42;57.05583333
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;"СЫР""СОВЕТСКИЙ""45%ПЛАВ.0.3/63/9";Не определен;Не определен;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ 1 кг 45% ВЕСОВОЙ;54.5;10930.48;7.785714286
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;"СЫР""ЧЕДДЕР""50% ПЛАВ.0.3/63/9";Не определен;Не определен;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ 1 кг 50% ВЕСОВОЙ;75.26;15015.27;9.4075
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;MDD/СЫР КОЛБАС ПЛ КОПЧ НАР 125;PL АШАН;PL;СЛАЙСЕР;0.125;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ЛАКОМО\PL 0,125 кг 40% СЛАЙСЕР;244.625;128322.42;2.658967391
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;MDD/СЫР ПЛ КОЛБАСН ЛАКОМО 400Г;PL АШАН;PL;ФИКСИРОВАННЫЙ;0.4;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ЛАКОМО\PL 0,4 кг 40% ФИКСИРОВАННЫЙ;3686.8;778564.01;41.89545455
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;КД/ПЛАВЛ ПР КОЛБАСН 400Г;PL АШАН;PL;ФИКСИРОВАННЫЙ;0.4;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ КАЖДЫЙ ДЕНЬ\PL 0,4 кг 40% ФИКСИРОВАННЫЙ;4576.4;391505.83;44.86666667
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;КОЛБ.КАПЧЕН.ЧУЛЫМСКИЙ 0.5КГ;ФАБРИКА ФАВОРИТ;ЧУЛЫМСКОЕ;ФИКСИРОВАННЫЙ;0.5;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ЧУЛЫМСКОЕ 0,5 кг 0% ФИКСИРОВАННЫЙ;155.5;49614.93;25.91666667
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;КОЛБ.ОРИГИНАЛЬНЫЙ ЗН.КУПЕЦ;КРЕТШМАР Л.С. ИП;ЗНАТНЫЙ КУПЕЦ;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ЗНАТНЫЙ КУПЕЦ 1 кг 50% ВЕСОВОЙ;325.02;28552.14;36.11333333
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;ОЛЬХОВО СЫР ПЛ КОПЧ 40% 125Г БЗМЖ;АЛАНТАЛЬ СЫРОДЕЛЬНАЯ КОМПАНИЯ;ОЛЬХОВО;СЛАЙСЕР;0.15;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ОЛЬХОВО 0,15 кг 40% СЛАЙСЕР;10.95;6145.27;1.825
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;ПЛАВЛ.СЫРН.ПРОД 250Г БЕКОН(РЯЗАНЬ);РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;ФИКСИРОВАННЫЙ;0.25;бекон;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ПЕРЕЯСЛАВЛЬ 0,25 кг 55% ФИКСИРОВАННЫЙ бекон;42.5;14699.52;2.236842105
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;ПР ПЛАВЛ КОЛБКОП ГОРОД СЫРА;НЕВА МИЛК ГК;ГОРОД СЫРА;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ГОРОД СЫРА 1 кг 40% ВЕСОВОЙ;4729.98;562145.93;55.64682353
YTD FEB'19;Ашан;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;КОПЧЕНЫЙ;СЫР АНДЛАВКА ПЛ ОКОР 300Г;САРМИЧ-ИЧАЛКИ;АНДРОНОВА ЛАВКА;ФИКСИРОВАННЫЙ;0.3;окорок;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ АНДРОНОВА ЛАВКА 0,3 кг 40% ФИКСИРОВАННЫЙ окорок;8.7;5789.12;0.87
